,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
778,259964,2013-03-31 22:22:58,24,216,,,157,55738,4,3.5,1,3.64,0.2694,5.34,30,132.24,0,4510,6,133,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
779,260166,2012-12-13 05:16:17,5,219,,,219,136402,3,4.5,1,3.61,0.1188,5.51,19,110.0,1,23676,1,45,2,0,1,0,-17.6855,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
780,260249,2013-01-28 13:08:55,5,219,,,219,105704,2,2.0,0,1.1,0.0001,4.51,18,74.0,1,3073,4,263,2,0,1,1,,1736.71,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
781,260577,2012-12-22 19:47:15,16,31,,,219,94261,3,3.5,1,2.89,0.0162,4.93,34,87.05,0,9402,3,6,6,1,3,1,,6022.29,1,,,,0.0,0.0,,1.0,0.0,7.0,,,,,,,,,,,,,0.0,0.0,,0,,0
782,260744,2012-12-31 14:21:15,5,219,,,219,136159,3,3.5,0,1.95,0.0306,5.07,3,111.0,1,3073,3,3,2,0,1,1,,344.27,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
783,260805,2013-03-07 16:02:34,14,100,,,219,65372,4,4.5,1,3.09,0.0668,4.8,32,95.2,1,24401,1,7,2,0,1,1,,127.0,1,,,,,,,,,,,,,1.0,0.0,24.0,,,,,,,,,,0,,0
784,260912,2013-05-27 15:46:06,5,219,,,219,29097,2,2.5,1,1.1,0.0216,4.5,7,69.0,0,12571,1,8,2,2,1,0,,411.6,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
785,261702,2013-04-04 17:45:26,14,100,,,100,12507,4,4.5,0,4.84,0.0817,5.73,16,186.63,0,2142,1,2,2,2,1,1,,18.15,0,,,,0.0,0.0,,,,,,,,0.0,0.0,15.0,,,,,,,0.0,0.0,15.0,0,,0
786,262332,2013-06-13 09:18:41,5,219,,,219,88164,4,4.0,1,2.08,,0.0,8,159.0,0,19139,1,21,2,2,1,1,,171.04,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
787,262715,2013-04-04 07:32:14,5,219,,,219,49554,3,4.0,1,3.0,0.0837,5.04,7,127.0,0,11230,3,238,2,0,1,1,,636.07,0,,,,,,,,,,,,,,,,,,,,,,,,,1,471.6,1
788,262871,2013-06-29 05:32:08,5,219,,,219,42746,2,3.5,1,2.08,0.078,0.0,36,79.0,0,3069,1,16,4,0,1,0,,1520.2,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
789,263106,2013-06-13 17:17:39,14,100,,,100,131917,4,4.0,1,4.3,0.1817,0.0,8,176.2,0,21871,1,0,1,0,1,1,,43.3,0,,,,-1.0,0.0,5.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,1,241.37,1
790,263361,2013-04-16 19:13:07,5,219,,,219,55865,3,4.5,1,2.89,0.0065,5.15,1,166.0,0,9402,3,65,2,0,1,1,,966.86,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
791,263366,2012-12-28 05:57:38,5,219,,,219,98616,4,4.0,1,2.2,,5.39,34,120.0,0,21394,1,2,2,1,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
792,264617,2013-05-23 12:38:24,5,219,,,219,61851,2,3.5,1,2.2,0.1933,4.13,2,54.0,0,13827,1,0,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
793,264644,2013-03-24 21:39:09,24,216,,,99,114661,3,4.0,1,1.39,,4.9,26,80.13,0,22149,1,35,2,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,1.0,0.0,6.0,,,,0,,0
794,264749,2013-02-25 20:57:41,5,219,,,219,108094,3,4.5,1,2.94,,5.25,7,219.0,0,11846,2,4,2,0,1,1,-11.017000000000001,155.8,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
795,265875,2013-03-12 20:59:27,32,220,,,220,111177,4,4.0,0,0.69,,5.01,18,143.51,0,17620,1,1,1,0,1,0,,430.02,1,,,,,,,,,,-1.0,0.0,24.0,-1.0,0.0,31.0,,,,,,,,,,0,,0
796,266799,2012-12-04 18:24:52,5,219,,,219,81102,2,4.0,0,2.83,0.1679,4.86,15,104.0,1,3045,2,17,1,0,1,1,,396.0,1,,,,,,,1.0,0.0,9.0,,,,,,,,,,,,,,1.0,,0,,0
797,266822,2013-01-24 10:34:39,5,219,,,219,14209,0,3.5,1,3.04,,4.94,29,85.0,0,5356,1,8,2,0,1,1,,79.39,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0,,0
798,266914,2013-06-06 18:15:10,5,219,,,219,47614,2,3.0,1,3.18,0.0096,0.0,26,70.0,0,23605,1,0,1,0,1,1,,648.65,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
799,266963,2012-12-21 17:34:38,5,219,,,219,104379,2,3.5,1,2.3,,4.24,2,52.0,1,770,2,1,2,0,1,1,-13.5044,,0,,,,,,,0.0,0.0,,,,,1.0,0.0,11.0,,,,,,,0.0,0.0,7.0,0,,0
800,267204,2013-06-08 13:37:49,5,219,,,100,10494,3,4.5,1,2.4,0.0237,0.0,36,169.0,0,6948,3,69,2,1,1,1,,416.06,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
801,267354,2013-01-20 20:21:54,5,219,,,219,96553,3,4.0,1,2.77,0.0025,4.78,29,145.0,0,9402,7,136,5,0,2,0,,2264.53,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
802,267635,2012-11-16 15:07:15,5,219,,,219,66338,3,4.5,1,2.4,0.3075,5.21,6,339.0,0,12627,1,1,2,1,1,1,,79.12,0,,,,,1.0,,-1.0,0.0,2.0,,,,,1.0,,,,,,,,,,,0,,0
803,267702,2013-03-03 13:11:59,5,219,,,219,1211,2,3.0,1,3.4,0.0501,4.56,34,95.0,0,13870,4,31,2,2,1,0,,366.96,0,,,,-1.0,0.0,12.0,-1.0,0.0,8.0,,-1.0,,-1.0,0.0,2.0,,,,,,,-1.0,0.0,8.0,0,,0
804,268127,2012-11-25 11:12:49,5,219,,,59,10583,3,4.0,1,2.2,0.6359,3.99,14,596.0,0,26341,1,0,2,0,1,0,,6.58,0,,,,,,,,,,,,,1.0,0.0,12.0,,,,,,,,,,0,,0
805,268264,2013-04-05 06:27:38,5,219,,,219,47627,4,4.5,0,2.08,0.0563,5.49,10,229.0,0,11173,3,5,1,0,1,0,,16.23,0,,,,,,,,,,-1.0,0.0,7.0,-1.0,0.0,7.0,,,,,,,-1.0,0.0,7.0,0,,0
806,268310,2013-06-23 14:04:18,16,31,,,31,54562,3,4.5,0,3.56,0.1828,0.0,13,131.22,0,7567,6,29,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
807,269398,2013-05-21 18:10:05,5,59,,,219,137498,4,4.0,1,4.19,0.157,5.41,36,169.0,0,9358,1,0,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
808,269633,2013-05-19 09:08:39,24,216,,,39,65855,4,4.0,0,4.43,0.1482,5.49,14,162.76,1,15122,4,83,1,0,1,1,,,1,,,,0.0,0.0,,1.0,0.0,162.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
809,270011,2013-05-02 10:58:14,5,219,,,219,55076,2,4.5,1,0.69,,4.61,37,80.0,0,15041,2,43,8,0,5,1,,487.85,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
810,270188,2012-11-09 17:10:25,14,100,,,219,104415,3,4.5,1,3.0,0.0722,4.31,8,51.92,1,3821,1,9,3,0,1,0,,,0,,,,,1.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
811,270217,2013-01-05 16:41:20,14,100,,,100,3376,4,4.5,1,2.4,0.0186,5.99,18,333.27,0,20438,1,7,2,0,1,1,,65.16,0,,,,-1.0,0.0,6.0,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
812,270414,2013-06-07 05:13:17,5,219,,,219,1958,4,4.0,0,4.41,0.3533,0.0,19,179.0,0,9412,1,6,2,0,2,1,,188.57,0,,,,0.0,0.0,5.0,,,,,,,,,,,,,,,,,,,0,,0
813,270467,2013-01-04 11:39:50,15,55,,,55,108470,3,4.0,0,0.69,,5.3,22,143.02,0,18226,2,56,2,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
814,270777,2013-01-04 19:23:49,5,219,,,219,102884,4,4.5,1,0.69,0.0186,5.31,37,119.0,0,21494,1,21,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
815,271163,2013-03-05 17:36:14,5,219,,,219,53168,2,2.5,1,2.08,0.1073,3.94,18,46.0,0,13436,1,0,3,0,1,0,,566.3,0,,,,0.0,0.0,,,,,,,,1.0,0.0,2.0,,,,,,,0.0,0.0,,1,58.45,1
816,271714,2013-01-22 10:18:04,18,129,,,220,63365,4,4.0,0,4.49,0.0249,5.25,24,190.46,0,20905,7,180,3,0,1,0,,10274.32,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
817,271775,2012-12-30 09:51:23,5,219,,,219,87653,2,4.0,1,2.4,0.1197,4.21,37,67.0,0,22945,1,62,4,0,2,1,,,0,,,,1.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,1.0,0.0,4.0,0,,0
818,271818,2012-11-06 11:14:40,5,219,,,219,105615,3,4.5,1,1.39,0.0073,4.77,37,95.0,0,24131,3,54,4,3,2,0,,239.33,0,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,0,,0
819,272502,2013-02-19 11:09:21,5,219,,,219,75125,3,3.5,0,3.14,0.0127,4.39,24,110.0,1,8347,3,31,3,4,1,1,,905.77,1,,,,0.0,0.0,,0.0,0.0,3.0,,,,1.0,0.0,8.0,,,,,,,1.0,0.0,8.0,0,,0
820,272951,2013-03-21 19:44:31,32,220,,,129,130642,3,4.0,1,4.64,0.2908,5.04,10,57.42,0,7104,1,130,1,1,1,0,,8707.54,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
821,273684,2013-05-07 14:40:21,24,216,,,129,17579,5,4.5,1,4.83,0.6763,5.52,7,165.71,0,7015,1,58,1,1,1,1,,,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
822,274511,2013-06-28 12:43:02,16,31,,,31,36440,3,3.5,0,2.3,,0.0,22,83.26,0,11001,5,4,2,0,1,0,,314.13,0,,,,,,,,,,,,,,,,1.0,0.0,18.0,,0.0,,,,,0,,0
823,275039,2013-05-18 23:13:33,5,219,,,219,99752,3,4.0,1,0.69,0.021,4.59,12,92.0,0,11885,2,7,2,1,1,1,,120.79,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
824,275351,2013-01-13 08:42:54,5,219,,,219,49708,2,4.5,1,2.77,0.1559,4.53,9,112.0,0,19816,7,75,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
825,276305,2013-04-02 08:44:39,11,103,,,205,100401,5,5.0,0,4.47,0.23,5.83,25,248.25,1,18357,1,33,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,-1.0,1.0,9.0,-1.0,0.0,44.0,,,,,,,,,,0,,0
826,276631,2013-03-21 16:33:54,5,219,,,219,25168,3,4.0,1,4.49,0.0694,5.5,24,150.0,0,4072,2,64,4,1,2,1,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
827,276673,2013-05-01 22:01:12,15,55,,,98,110954,3,3.5,0,2.2,0.0255,3.89,20,20.22,1,24731,1,62,5,0,2,0,,,1,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
828,277122,2013-06-07 09:06:46,14,100,,,219,14480,3,4.5,0,5.18,0.87,0.0,1,215.75,1,25556,3,34,2,0,1,1,-29.8651,1005.07,0,,,,,1.0,,0.0,0.0,,,,,,1.0,,,,,,,,,1.0,,0,,0
829,278339,2013-04-23 21:44:26,5,219,3.5,170.5,100,90015,4,4.0,1,3.58,0.0994,5.25,12,233.0,0,19215,1,1,1,0,1,0,,2445.1,0,,,,0.0,0.0,,,,,,,,,1.0,,,,,,,,,1.0,,0,,0
830,278499,2012-11-18 13:46:53,5,219,,,219,6623,3,4.5,1,4.36,0.0201,5.59,2,186.0,1,5143,5,6,2,0,1,0,,733.8,1,,,,,-1.0,,,-1.0,,,-1.0,,,,,,,,,,,,-1.0,,0,,0
831,278516,2013-05-01 18:08:06,5,219,,,219,98138,2,3.0,0,2.77,0.2127,4.92,14,142.0,1,19363,4,22,2,0,1,1,,249.11,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
832,279425,2012-12-15 22:01:36,5,219,,,219,59638,2,3.0,1,3.14,0.1169,4.49,29,77.0,0,20857,1,29,1,1,2,0,,1273.29,0,,,,-1.0,0.0,6.0,-1.0,0.0,6.0,,,,-1.0,0.0,12.0,,,,,,,-1.0,0.0,12.0,0,,0
833,279898,2013-06-23 14:47:02,5,219,,,219,9206,3,4.5,1,2.56,0.0138,0.0,14,109.0,0,24131,1,2,1,0,1,0,,104.02,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
834,279976,2013-03-25 00:30:10,12,99,,,26,122746,5,4.5,0,1.1,0.0068,5.48,29,230.08,0,14232,4,23,3,3,2,0,,,0,,,,,,,,,,,,,,1.0,,,,,1.0,0.0,38.0,,,,0,,0
835,280079,2013-03-09 20:55:50,5,219,,,219,225,2,3.5,1,4.66,0.2149,4.85,15,195.0,0,17759,4,131,1,0,1,1,,961.96,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
836,280451,2012-11-15 13:27:46,5,15,,,219,83405,3,4.5,1,0.0,0.002,4.79,18,74.0,0,19521,1,41,4,0,2,0,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
837,281611,2013-03-13 08:59:44,14,100,,,100,99062,4,4.0,1,2.94,0.0107,4.97,27,115.8,0,982,1,2,2,0,1,1,,46.32,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
838,281821,2013-04-24 07:18:20,5,219,,,219,100294,3,5.0,1,2.4,,4.76,24,139.0,0,24039,2,2,2,0,1,1,,176.96,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
839,282023,2013-03-23 15:34:02,14,100,,,31,22230,0,4.0,0,6.41,0.0975,5.17,12,215.99,0,23495,7,91,1,1,2,0,,4267.53,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
840,282411,2013-04-08 00:51:44,34,205,,,39,119588,4,4.0,0,4.3,0.0636,5.3,18,150.06,1,15122,4,62,5,0,2,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
841,282814,2013-04-12 15:00:13,14,100,,,100,138336,2,3.5,1,2.4,0.1004,5.03,15,138.12,0,16953,2,62,1,0,1,1,,80.24,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
842,283531,2013-06-23 22:00:02,5,219,,,219,127915,2,4.0,1,1.39,0.2958,0.0,1,65.0,0,16903,1,19,2,0,1,1,,113.93,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
843,283542,2013-05-03 18:15:16,14,100,,,100,124602,2,2.5,0,0.0,0.0017,4.59,25,84.33,0,982,1,4,2,0,1,0,,1675.25,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
844,283734,2013-04-02 11:21:45,5,219,,,219,84459,2,3.0,1,2.2,,4.24,28,65.0,0,905,3,9,1,0,1,1,,95.57,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
845,284493,2013-01-03 22:42:02,19,158,,,158,52360,4,4.0,0,3.33,,4.74,19,96.22,0,13974,2,110,2,1,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
846,284581,2012-12-04 20:56:44,5,219,,,219,10053,2,4.5,1,3.04,,4.06,32,91.0,0,25022,1,1,2,2,1,0,,760.01,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
847,284615,2013-02-16 20:08:32,9,59,,,59,120461,3,4.5,0,1.95,0.1488,5.2,16,68.48,1,1161,5,8,2,1,1,0,,,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0
848,284685,2013-01-16 07:21:02,14,219,,,219,94065,3,3.5,1,1.61,0.2005,5.11,12,133.89,0,25384,4,1,2,0,1,1,-37.773,207.18,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
849,285013,2013-03-15 11:30:12,5,219,,,219,23209,3,4.5,1,2.71,0.1,5.18,21,109.0,0,15893,1,15,1,0,1,1,,1696.24,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
850,285082,2013-05-08 08:29:29,5,219,,,138,15342,3,3.5,0,4.42,0.0396,4.66,22,35.0,0,26389,2,51,1,1,2,1,,5441.15,0,,,,,,,,,,,,,1.0,0.0,50.0,,,,1.0,0.0,69.0,,,,0,,0
851,285313,2012-12-08 21:00:13,31,219,,,219,137286,2,3.5,1,1.39,0.0035,4.64,20,76.0,1,26765,4,20,1,0,1,1,,1042.82,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
852,285440,2012-12-14 18:39:24,5,219,,,219,98144,3,4.0,1,1.61,,4.9,37,88.0,0,19371,2,8,2,1,1,1,,319.41,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
853,285878,2013-04-02 10:27:27,5,219,,,219,87188,3,4.5,1,2.83,0.0067,5.29,24,161.0,0,13216,1,10,2,0,1,1,,178.31,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
854,286009,2013-03-30 09:21:13,7,100,,,219,89638,2,3.5,1,0.69,0.0006,5.03,16,92.39,0,4562,1,54,1,0,1,1,,363.6,0,,,,0.0,0.0,,,,,1.0,0.0,39.0,-1.0,0.0,9.0,,,,,,,-1.0,0.0,9.0,0,,0
855,286437,2013-06-04 21:04:34,12,26,,,212,67701,4,4.0,0,3.91,0.1951,0.0,34,86.32,0,6146,2,9,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
856,286439,2012-11-20 07:01:03,5,219,,,219,26269,4,4.5,0,1.61,0.0056,4.93,27,182.0,0,8347,3,9,2,2,1,1,-12.5093,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
857,286608,2013-04-22 10:24:51,5,219,,,219,44357,2,3.0,1,1.79,,4.26,35,65.0,0,9576,2,5,2,0,1,1,,136.22,0,,,,0.0,0.0,,,1.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
858,286649,2013-06-03 16:47:43,24,216,,,219,81509,5,5.0,0,1.79,0.0009,0.0,15,180.66,0,18774,1,53,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,27.0,0,,0
859,286826,2012-11-04 22:18:27,16,31,3.0,191.52,31,89445,3,4.5,0,1.61,0.012,5.09,6,218.26,0,17147,2,49,2,1,1,0,,383.02,1,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0,,0
860,287276,2013-03-21 14:16:44,13,81,,,81,9759,4,0.0,0,1.95,,5.3,15,128.8,0,12052,2,51,2,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
861,287543,2012-11-27 10:21:39,5,219,,,219,137153,2,3.0,1,1.61,0.0008,4.47,27,55.0,1,4182,4,29,2,0,1,0,,474.27,1,,,,0.0,0.0,,,,,,,,1.0,0.0,17.0,,,,,,,0.0,0.0,,0,,0
862,288044,2013-02-08 22:44:26,5,219,,,219,91206,2,3.5,1,0.0,0.0061,4.67,27,85.0,0,25964,2,1,1,0,1,1,,81.86,0,,,,0.0,0.0,11.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,11.0,0,,0
863,288640,2013-05-12 19:45:49,5,90,,,129,12208,3,4.0,1,0.69,0.0617,4.8,12,93.0,0,2343,1,25,1,0,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,12.0,0.0,0.0,,,,,0,,0
864,289013,2013-04-27 18:26:43,5,219,2.5,96.57,219,65934,2,2.0,1,2.2,0.0621,4.64,15,59.0,0,17659,1,76,2,0,1,1,,295.68,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
865,289532,2013-05-18 07:28:21,5,219,,,219,68914,2,3.0,1,2.2,0.0206,4.45,15,80.0,0,23246,1,7,2,0,1,1,,2160.17,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,12.0,,,,,,,0.0,0.0,6.0,0,,0
866,289750,2013-01-25 10:18:48,5,219,,,80,134487,3,4.5,0,1.79,,4.62,1,113.0,0,13797,3,152,2,0,1,0,,1603.26,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
867,290275,2012-12-31 11:43:04,15,55,,,55,121167,3,4.0,1,2.4,,4.9,36,82.87,0,20178,1,38,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
868,290342,2013-05-24 11:06:06,32,220,,,220,123056,5,4.0,0,4.52,0.1409,5.39,4,205.6,0,4427,3,34,2,3,1,1,,,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
869,291254,2013-04-03 15:08:42,5,219,,,219,41427,3,4.5,1,1.1,0.0963,5.5,3,319.0,0,18319,1,3,4,1,2,1,,69.99,1,,,,,,,0.0,0.0,,,,,1.0,0.0,20.0,,,,,,,0.0,0.0,13.0,0,,0
870,291424,2013-03-07 14:48:08,5,219,,,219,140723,2,3.0,1,2.08,0.0068,4.35,33,60.0,0,24232,1,8,1,1,1,1,,71.64,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
871,292378,2013-04-05 13:39:53,5,219,,,219,88055,3,4.5,1,4.29,0.3341,5.1,26,149.0,0,9412,2,4,2,2,1,0,,616.63,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,1.0,,,,,,,,0.0,0.0,,0,,0
872,292390,2013-04-01 14:48:05,19,158,,,219,44306,4,4.0,0,2.3,,5.29,31,175.99,0,22347,6,78,2,0,1,0,,8693.38,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
873,292453,2012-11-23 14:42:09,16,31,,,145,61566,4,4.0,0,4.08,0.198,5.22,35,70.06,0,3993,4,15,2,0,1,1,,725.91,1,,,,,,,,,,,,,1.0,0.0,2.0,,,,,,,,,,0,,0
874,292955,2013-02-13 08:50:47,14,212,,,212,137842,5,4.0,0,3.89,0.1998,5.54,2,158.71,0,6146,3,1,2,0,1,1,,,0,,,,,,,,,,,,,,-1.0,,,,,,,,,,,0,,0
875,293438,2013-05-25 14:18:17,5,219,,,219,11719,4,4.0,1,3.53,0.1108,5.17,24,109.0,0,4182,2,13,2,0,1,1,,203.77,0,,,,,,,,1.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
876,293549,2012-12-14 09:23:58,15,55,,,32,111022,3,4.0,0,4.52,0.2872,5.2,33,182.76,0,11783,1,1,1,0,1,1,,,0,,,,,,,,,,,,,-1.0,-1.0,16.0,,,,,1.0,,,-1.0,,0,,0
877,293681,2013-04-09 14:43:21,5,219,,,219,86704,4,4.0,1,3.09,0.0569,5.57,15,210.0,0,3095,2,10,2,0,1,1,,195.94,1,,,,-1.0,0.0,21.0,-1.0,0.0,18.0,,,,0.0,0.0,24.0,,,,,,,-1.0,0.0,21.0,0,,0
878,293746,2013-05-26 15:16:03,23,181,,,219,61290,5,4.0,0,4.41,0.7168,5.99,4,271.16,1,4060,3,40,2,0,1,1,,,0,1.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,7.0,,,,-1.0,0.0,8.0,,,,,,,-1.0,0.0,8.0,0,,0
879,295208,2013-01-30 18:27:11,5,219,,,219,58706,2,3.0,0,2.94,0.1193,4.1,27,51.0,0,22097,1,0,2,0,1,0,-12.4731,339.96,0,,,,,,,1.0,0.0,30.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
880,295270,2013-02-22 13:51:24,5,219,,,219,62336,2,5.0,1,1.95,,4.67,25,86.0,0,27794,1,42,2,2,1,1,,211.97,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
881,295383,2013-02-08 21:41:44,15,55,,,55,133667,2,4.0,0,1.61,0.0107,3.91,33,52.15,0,10975,1,4,2,0,1,0,,,0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,0,,0
882,295740,2013-04-02 13:56:56,24,216,4.17,146.33,14,86214,4,5.0,0,3.5,0.0495,5.1,13,119.18,1,28399,3,33,2,1,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
883,296069,2013-01-21 00:46:01,24,216,,,219,44497,5,5.0,0,1.1,0.0075,6.21,24,410.28,1,8714,1,56,2,0,1,0,,,1,,,,0.0,0.0,,,1.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
884,296196,2013-02-26 22:36:10,32,220,,,98,20737,5,4.5,1,4.9,0.4238,5.79,4,208.67,1,1828,5,12,2,0,1,0,,4685.45,0,,,,,,,0.0,0.0,,-1.0,0.0,23.0,0.0,0.0,,,,,,,,,,,0,,0
885,296324,2013-05-07 17:50:05,5,219,,,219,5679,3,4.5,1,2.89,,5.24,30,129.0,0,607,1,0,2,0,1,0,,11.9,0,,,,,,,1.0,0.0,15.0,,,,,,,,,,,,,,1.0,,0,,0
886,296355,2012-11-05 10:48:39,5,219,2.75,166.97,219,13377,4,4.5,1,3.04,,5.08,13,125.0,0,24232,5,20,2,0,1,0,,77.77,0,,,,1.0,0.0,40.0,1.0,0.0,40.0,,,,1.0,0.0,40.0,,,,,,,1.0,0.0,40.0,0,,0
887,296665,2013-04-29 13:26:11,5,219,,,219,49368,4,4.5,1,2.3,0.0196,5.49,18,179.0,0,3073,1,6,4,0,1,0,,579.21,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
888,296698,2013-06-20 05:56:06,5,219,,,219,125299,4,4.5,0,4.45,0.0369,0.0,15,144.0,0,13216,2,70,2,0,1,1,,393.9,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
